Data,ValorReal,ValorDolar
20/05/2003,"29,65","9,75"
21/05/2003,"29,26","9,75"
22/05/2003,"28,81","9,66"
23/05/2003,"28,35","9,71"
26/05/2003,"27,83","9,19"
27/05/2003,"27,76","9,16"
28/05/2003,"27,48","9,12"
29/05/2003,"27,23","9,28"
30/05/2003,"27,04","9,1"
02/06/2003,"26,74","8,97"
03/06/2003,"26,66","9,05"
04/06/2003,"26,63","9,12"
05/06/2003,"26,55","9,28"
06/06/2003,"26,43","9,18"
09/06/2003,"26,41","9,22"
10/06/2003,"26,2","9,13"
11/06/2003,"25,94","9,09"
12/06/2003,"25,71","8,97"
13/06/2003,"25,64","9,03"
16/06/2003,"25,58","8,9"
17/06/2003,"24,95","8,71"
18/06/2003,"24,43","8,45"
20/06/2003,"24,08","8,33"
23/06/2003,"23,72","8,29"
24/06/2003,"23,28","8,11"
25/06/2003,"23,21","8,11"
26/06/2003,"23,25","8,02"
27/06/2003,"23,31","8,1"
30/06/2003,"23,12","8,14"
01/07/2003,"23,22","8,18"
02/07/2003,"23,15","8,22"
03/07/2003,"23,07","8,16"
04/07/2003,"23,05","8,12"
07/07/2003,23,"7,98"
08/07/2003,"23,07","8,04"
10/07/2003,"23,11","7,98"
11/07/2003,"23,09","7,98"
14/07/2003,"23,09","8,07"
15/07/2003,"23,08","8,08"
16/07/2003,"23,1","8,1"
17/07/2003,"23,15","8,07"
18/07/2003,"23,38","8,09"
21/07/2003,"23,67","8,22"
22/07/2003,"23,82","8,26"
23/07/2003,"24,06","8,31"
24/07/2003,"24,52","8,49"
25/07/2003,"24,86","8,6"
28/07/2003,"25,41","8,77"
29/07/2003,"25,8","8,78"
30/07/2003,"26,49","8,92"
31/07/2003,"27,24","9,19"
01/08/2003,"27,83","9,18"
04/08/2003,"28,39","9,25"
05/08/2003,"29,01","9,6"
06/08/2003,"29,66","9,72"
07/08/2003,"30,16","10,11"
08/08/2003,"30,19","10,11"
11/08/2003,"30,14","10,03"
12/08/2003,"30,23","9,98"
13/08/2003,"30,22","9,99"
14/08/2003,"30,33","10,08"
15/08/2003,"29,93",10
18/08/2003,"29,76","9,91"
19/08/2003,"30,01","10,04"
20/08/2003,"29,98","10,01"
21/08/2003,"29,8","9,92"
22/08/2003,"29,78","9,98"
25/08/2003,"29,1","9,71"
26/08/2003,"28,68","9,6"
27/08/2003,"28,49","9,63"
28/08/2003,"28,28","9,56"
29/08/2003,"27,64","9,28"
01/09/2003,"27,51","9,21"
02/09/2003,"27,36","9,15"
03/09/2003,"27,08","9,14"
04/09/2003,"26,62","9,08"
05/09/2003,"25,89","8,91"
08/09/2003,"25,95","8,81"
09/09/2003,"25,46","8,71"
10/09/2003,"25,31","8,76"
11/09/2003,"24,71","8,48"
12/09/2003,"24,5","8,44"
15/09/2003,"24,41","8,47"
16/09/2003,"24,33","8,35"
17/09/2003,"24,28","8,34"
18/09/2003,"23,89","8,23"
19/09/2003,"23,12","7,97"
22/09/2003,"22,87","7,88"
23/09/2003,"22,4","7,66"
24/09/2003,"22,28","7,63"
25/09/2003,"22,16","7,54"
26/09/2003,"21,78","7,42"
29/09/2003,"21,64","7,39"
30/09/2003,"21,35","7,38"
01/10/2003,"21,29","7,33"
02/10/2003,"21,41","7,4"
03/10/2003,"21,5","7,45"
06/10/2003,"21,8","7,61"
07/10/2003,"21,89","7,65"
08/10/2003,"21,99","7,72"
09/10/2003,"21,91","7,74"
10/10/2003,"21,82","7,71"
13/10/2003,"21,76","7,67"
14/10/2003,"21,71","7,67"
15/10/2003,"21,63","7,62"
16/10/2003,"21,59","7,57"
17/10/2003,"21,34","7,44"
20/10/2003,"21,1","7,34"
21/10/2003,"21,02","7,36"
22/10/2003,"20,96","7,32"
23/10/2003,"20,73","7,23"
24/10/2003,"20,47","7,13"
27/10/2003,"20,44","7,12"
28/10/2003,"20,06","7,01"
29/10/2003,"20,05","7,05"
30/10/2003,"20,02","7,03"
31/10/2003,"19,74","6,88"
03/11/2003,"19,72","6,92"
04/11/2003,"19,72","6,89"
05/11/2003,"19,68","6,87"
06/11/2003,"19,79","6,88"
07/11/2003,"20,14","7,02"
10/11/2003,"20,17","6,99"
11/11/2003,"20,28","6,98"
12/11/2003,"20,29","6,99"
13/11/2003,"20,14","6,85"
14/11/2003,"20,28","6,88"
17/11/2003,"20,34","6,94"
18/11/2003,"20,4","6,93"
19/11/2003,"20,47","6,95"
20/11/2003,"20,55","6,98"
21/11/2003,"20,66","7,07"
24/11/2003,"20,83","7,13"
25/11/2003,21,"7,15"
26/11/2003,"21,03","7,13"
27/11/2003,"21,01","7,14"
28/11/2003,"21,01","7,13"
01/12/2003,"21,04","7,19"
02/12/2003,"21,33","7,27"
03/12/2003,"21,21","7,23"
04/12/2003,"21,32","7,24"
05/12/2003,"21,34","7,27"
08/12/2003,"21,65","7,36"
09/12/2003,"21,65","7,38"
10/12/2003,"21,61","7,34"
11/12/2003,"21,59","7,35"
12/12/2003,"21,51","7,32"
15/12/2003,"21,6","7,39"
16/12/2003,"21,47","7,31"
17/12/2003,"21,53","7,35"
18/12/2003,"21,65","7,38"
19/12/2003,"21,39","7,32"
22/12/2003,"21,4","7,33"
23/12/2003,"21,56","7,41"
26/12/2003,"21,27","7,33"
29/12/2003,"21,2","7,41"
30/12/2003,"21,17","7,29"
02/01/2004,"20,95","7,28"
05/01/2004,"20,87","7,31"
06/01/2004,21,"7,32"
07/01/2004,"20,96","7,33"
08/01/2004,"20,89","7,32"
09/01/2004,"20,94","7,39"
12/01/2004,"20,82","7,47"
13/01/2004,"20,67","7,37"
14/01/2004,"20,51","7,28"
15/01/2004,"20,32","7,22"
16/01/2004,"19,75","6,98"
19/01/2004,"19,32","6,8"
20/01/2004,"19,26","6,79"
21/01/2004,"18,98","6,67"
22/01/2004,"18,75","6,6"
23/01/2004,"18,57","6,54"
26/01/2004,"18,48","6,5"
27/01/2004,"18,14","6,32"
28/01/2004,"17,96","6,2"
29/01/2004,"17,91","6,11"
30/01/2004,"17,8","6,07"
02/02/2004,"18,21","6,18"
03/02/2004,"18,27","6,26"
04/02/2004,"18,19","6,23"
05/02/2004,"18,24","6,22"
06/02/2004,"18,25","6,22"
09/02/2004,"18,36","6,28"
10/02/2004,"18,33","6,27"
11/02/2004,"18,33","6,31"
12/02/2004,"18,21","6,29"
13/02/2004,"18,2","6,26"
16/02/2004,"18,21","6,26"
17/02/2004,"18,09","6,2"
18/02/2004,"18,07","6,14"
19/02/2004,"17,94","6,06"
20/02/2004,"17,86","6,03"
25/02/2004,"18,02","6,13"
26/02/2004,"18,2","6,2"
27/02/2004,"18,19","6,26"
01/03/2004,"18,25","6,3"
02/03/2004,"18,32","6,33"
03/03/2004,"18,32","6,34"
04/03/2004,"18,33","6,34"
05/03/2004,"18,66","6,5"
08/03/2004,"18,88","6,56"
09/03/2004,"19,49","6,76"
10/03/2004,"19,45","6,71"
11/03/2004,"19,82","6,81"
12/03/2004,"20,12","6,94"
15/03/2004,"20,59","7,09"
16/03/2004,"21,08","7,28"
17/03/2004,"21,63","7,43"
18/03/2004,"21,86","7,52"
19/03/2004,"22,04","7,59"
22/03/2004,"22,77","7,82"
23/03/2004,"23,53","8,07"
24/03/2004,"24,12","8,23"
25/03/2004,"25,25","8,6"
26/03/2004,"25,68","8,74"
29/03/2004,"25,97","8,83"
30/03/2004,"26,23","9,02"
31/03/2004,"26,87","9,28"
01/04/2004,"27,28","9,44"
02/04/2004,"28,29","9,77"
05/04/2004,"28,77",10
06/04/2004,"29,04","10,1"
07/04/2004,"29,06","10,12"
08/04/2004,"28,99","10,05"
12/04/2004,"29,22","10,14"
13/04/2004,"29,44","10,17"
14/04/2004,"29,44","10,2"
15/04/2004,"29,33","10,05"
16/04/2004,"28,69","9,86"
19/04/2004,"28,44","9,78"
20/04/2004,"28,72","9,81"
22/04/2004,"27,92","9,54"
23/04/2004,"27,86","9,58"
26/04/2004,"27,44","9,43"
27/04/2004,"26,84","9,2"
28/04/2004,"25,69","8,71"
29/04/2004,"25,23","8,5"
30/04/2004,"24,31","8,29"
03/05/2004,"23,96","8,04"
04/05/2004,"23,83","8,02"
05/05/2004,"23,53","7,96"
06/05/2004,"23,14","7,71"
07/05/2004,"22,95","7,5"
10/05/2004,"22,92","7,3"
11/05/2004,"22,48","7,31"
12/05/2004,"22,24","7,08"
13/05/2004,"21,94",7
14/05/2004,"21,89","7,08"
17/05/2004,"21,67","6,94"
18/05/2004,"21,24","6,78"
19/05/2004,"21,09","6,73"
20/05/2004,"21,31","6,63"
21/05/2004,"21,43","6,71"
24/05/2004,"21,61","6,8"
25/05/2004,"22,19","7,07"
26/05/2004,"22,49","7,12"
27/05/2004,"22,84","7,32"
28/05/2004,"22,97","7,43"
31/05/2004,"23,17","7,26"
01/06/2004,"23,55","7,48"
02/06/2004,"24,42","7,79"
03/06/2004,"24,95","7,91"
04/06/2004,"25,47","8,13"
07/06/2004,"25,98","8,35"
08/06/2004,"26,54","8,53"
09/06/2004,"26,85","8,59"
11/06/2004,"26,99","8,59"
14/06/2004,"27,17","8,57"
15/06/2004,"27,31","8,74"
16/06/2004,"27,32","8,7"
17/06/2004,"27,34","8,74"
18/06/2004,"27,26","8,68"
21/06/2004,"27,34","8,72"
22/06/2004,"27,35","8,73"
23/06/2004,"27,44","8,79"
24/06/2004,"27,12","8,76"
25/06/2004,"27,01","8,68"
28/06/2004,"26,86","8,59"
29/06/2004,"26,9","8,66"
30/06/2004,"26,8","8,68"
01/07/2004,"26,6","8,65"
02/07/2004,"26,46","8,7"
05/07/2004,"26,36","8,72"
06/07/2004,"26,79","8,79"
07/07/2004,"26,89","8,86"
08/07/2004,"27,01","8,83"
12/07/2004,"27,04","8,91"
13/07/2004,"27,32","8,99"
14/07/2004,"27,46","9,08"
15/07/2004,"27,63","9,16"
16/07/2004,"27,82","9,27"
19/07/2004,"28,11","9,39"
20/07/2004,"28,12","9,36"
21/07/2004,"28,34","9,36"
22/07/2004,"28,45","9,36"
23/07/2004,"28,63","9,37"
26/07/2004,"28,84","9,37"
27/07/2004,"28,97","9,45"
28/07/2004,"29,24","9,57"
29/07/2004,"29,34","9,66"
30/07/2004,"29,37","9,67"
02/08/2004,"29,46","9,67"
03/08/2004,"29,64","9,71"
04/08/2004,"29,79","9,75"
05/08/2004,"29,98","9,77"
06/08/2004,"30,01","9,9"
09/08/2004,"30,17","9,92"
10/08/2004,"30,16","9,96"
11/08/2004,"30,17","9,93"
12/08/2004,"30,14","9,93"
13/08/2004,"30,3","10,03"
16/08/2004,"30,18","10,03"
17/08/2004,"30,24","10,09"
18/08/2004,"30,18","10,11"
19/08/2004,"30,25","10,12"
20/08/2004,"30,22","10,19"
23/08/2004,"30,25","10,2"
24/08/2004,"30,1","10,18"
25/08/2004,"29,9","10,13"
26/08/2004,"30,09","10,18"
27/08/2004,"29,75","10,07"
30/08/2004,"29,62","10,05"
31/08/2004,"29,49","10,07"
01/09/2004,"29,55","10,07"
02/09/2004,"29,7","10,1"
03/09/2004,"29,76","10,16"
06/09/2004,"29,72","10,2"
08/09/2004,"29,73","10,25"
09/09/2004,"29,67","10,23"
10/09/2004,"29,53","10,17"
13/09/2004,"29,52","10,14"
14/09/2004,"29,2","10,04"
15/09/2004,"29,09","10,02"
16/09/2004,"28,72","9,95"
17/09/2004,"28,59","9,96"
20/09/2004,"28,56","9,93"
21/09/2004,"28,36","9,88"
22/09/2004,"28,15","9,77"
23/09/2004,"27,93","9,7"
24/09/2004,"27,94","9,73"
27/09/2004,"27,54","9,59"
28/09/2004,"27,48","9,59"
29/09/2004,"27,28","9,56"
30/09/2004,"27,26","9,53"
01/10/2004,"27,28","9,61"
04/10/2004,"27,36","9,68"
05/10/2004,"27,41","9,68"
06/10/2004,"27,4","9,64"
07/10/2004,"27,32","9,58"
08/10/2004,"27,28","9,64"
11/10/2004,"27,26","9,67"
13/10/2004,"27,33","9,62"
14/10/2004,"27,44","9,56"
15/10/2004,"27,51","9,63"
18/10/2004,"27,52","9,63"
19/10/2004,"27,44","9,53"
20/10/2004,"27,42","9,55"
21/10/2004,"27,73","9,71"
22/10/2004,"27,77","9,67"
25/10/2004,"27,99","9,71"
26/10/2004,"28,09","9,8"
27/10/2004,"28,18","9,85"
28/10/2004,"28,27","9,86"
29/10/2004,"28,39","9,93"
01/11/2004,"28,34","9,93"
03/11/2004,"28,39","10,03"
04/11/2004,"28,43","10,08"
05/11/2004,"28,49","10,1"
08/11/2004,"28,63","10,1"
09/11/2004,"28,69","10,15"
10/11/2004,"28,85","10,2"
11/11/2004,"29,21","10,36"
12/11/2004,"29,53","10,58"
16/11/2004,"29,66","10,65"
17/11/2004,"29,87","10,81"
18/11/2004,"30,02","10,81"
19/11/2004,"30,37","10,9"
22/11/2004,"30,66","11,13"
23/11/2004,"31,02","11,3"
24/11/2004,"31,19","11,32"
25/11/2004,"31,54","11,49"
26/11/2004,"31,57","11,55"
29/11/2004,"31,72","11,54"
30/11/2004,"31,91","11,74"
01/12/2004,"31,91","11,77"
02/12/2004,"31,84","11,65"
03/12/2004,"32,11","11,85"
06/12/2004,"32,31","11,88"
07/12/2004,"32,27","11,74"
08/12/2004,"32,01","11,6"
09/12/2004,"32,1","11,54"
10/12/2004,"32,15","11,59"
13/12/2004,"32,34","11,7"
14/12/2004,"32,18","11,64"
15/12/2004,32,"11,74"
16/12/2004,"31,24","11,4"
17/12/2004,"31,28","11,54"
20/12/2004,"31,23","11,67"
21/12/2004,"30,85","11,42"
22/12/2004,"30,91","11,42"
23/12/2004,"30,49","11,28"
27/12/2004,"30,4","11,3"
28/12/2004,"30,27","11,25"
29/12/2004,"30,25","11,34"
30/12/2004,"29,9","11,26"
03/01/2005,"30,05","11,24"
04/01/2005,"30,06","11,13"
05/01/2005,"29,98","11,07"
06/01/2005,"29,98","11,01"
07/01/2005,"29,85","11,01"
10/01/2005,"29,82","11,03"
11/01/2005,"29,96","11,01"
12/01/2005,"29,81","11,04"
13/01/2005,"29,57","10,96"
14/01/2005,"29,52","10,93"
17/01/2005,"29,61","10,96"
18/01/2005,"29,54","10,87"
19/01/2005,"29,47","10,87"
20/01/2005,"29,24","10,76"
21/01/2005,"29,1","10,82"
24/01/2005,"29,08","10,85"
25/01/2005,"28,6","10,64"
26/01/2005,"28,42","10,67"
27/01/2005,"28,42","10,66"
28/01/2005,"28,59","10,8"
31/01/2005,"28,67","10,98"
01/02/2005,"28,68","10,99"
02/02/2005,"28,48","10,89"
03/02/2005,"28,75","11,05"
04/02/2005,"28,76",11
09/02/2005,"28,98","11,12"
10/02/2005,"28,61","10,92"
11/02/2005,"28,74","11,04"
14/02/2005,"28,66","11,11"
15/02/2005,"28,69","11,1"
16/02/2005,"28,7","11,12"
17/02/2005,"28,65","11,18"
18/02/2005,"28,67","11,14"
21/02/2005,"28,64","11,11"
22/02/2005,"28,75","11,06"
23/02/2005,"28,95","11,16"
24/02/2005,"29,01","11,02"
25/02/2005,"29,08","11,11"
28/02/2005,"29,19","11,27"
01/03/2005,"29,24","11,17"
02/03/2005,"29,33","11,1"
03/03/2005,"29,47","10,99"
04/03/2005,"29,51","11,11"
07/03/2005,"29,79","11,12"
08/03/2005,"30,16","11,19"
09/03/2005,"30,43","11,25"
10/03/2005,"30,6","11,28"
11/03/2005,"31,15","11,45"
14/03/2005,"31,8","11,55"
15/03/2005,"32,74","11,84"
16/03/2005,"33,62","12,16"
17/03/2005,"34,33","12,63"
18/03/2005,"34,88","12,84"
21/03/2005,"35,31","12,95"
22/03/2005,"36,02","13,35"
23/03/2005,"36,36","13,22"
24/03/2005,"37,12","13,55"
28/03/2005,"37,31","13,7"
29/03/2005,"37,33","13,84"
30/03/2005,"37,41","13,98"
31/03/2005,"37,46","14,04"
01/04/2005,"37,67","14,16"
04/04/2005,"37,87","14,34"
05/04/2005,"37,9","14,43"
06/04/2005,"37,82","14,54"
07/04/2005,"37,62","14,49"
08/04/2005,"37,35","14,44"
11/04/2005,"36,83","14,24"
12/04/2005,"36,04",14
13/04/2005,"35,22","13,74"
14/04/2005,"34,58","13,42"
15/04/2005,"33,85","12,92"
18/04/2005,"32,79","12,58"
19/04/2005,"32,38","12,57"
20/04/2005,"31,53","12,31"
22/04/2005,"30,99","12,22"
25/04/2005,"29,95","11,87"
26/04/2005,"29,05","11,46"
27/04/2005,"28,12","11,18"
28/04/2005,"27,73","10,86"
29/04/2005,"27,36","10,82"
02/05/2005,"27,17","10,82"
03/05/2005,"27,12","10,88"
04/05/2005,"27,02","10,95"
05/05/2005,"27,16","11,02"
06/05/2005,"27,06","10,99"
09/05/2005,"27,01","11,03"
10/05/2005,"26,89","10,87"
11/05/2005,"26,7","10,87"
12/05/2005,"26,59","10,77"
13/05/2005,"26,38","10,67"
16/05/2005,"26,34","10,64"
17/05/2005,"26,07","10,5"
18/05/2005,"25,87","10,52"
19/05/2005,"25,7","10,5"
20/05/2005,"25,55","10,47"
23/05/2005,"25,42","10,47"
24/05/2005,"25,34","10,43"
25/05/2005,"25,4","10,54"
27/05/2005,"25,39","10,65"
30/05/2005,"25,4","10,71"
31/05/2005,"25,48","10,58"
01/06/2005,"25,68","10,51"
02/06/2005,"25,7","10,65"
03/06/2005,"25,66","10,57"
06/06/2005,"25,66","10,47"
07/06/2005,"25,88","10,51"
08/06/2005,"25,89","10,52"
09/06/2005,"25,85","10,35"
10/06/2005,"25,84","10,45"
13/06/2005,"25,79","10,53"
14/06/2005,"25,98","10,67"
15/06/2005,"25,93","10,65"
16/06/2005,"25,95","10,79"
17/06/2005,"25,89","10,84"
20/06/2005,"25,9","10,82"
21/06/2005,"25,89","10,91"
22/06/2005,"26,13","10,97"
23/06/2005,"26,3","10,96"
24/06/2005,"26,57","11,16"
27/06/2005,"26,66","11,23"
28/06/2005,"26,95","11,38"
29/06/2005,"27,22","11,56"
30/06/2005,"27,58","11,82"
01/07/2005,"27,93","11,85"
04/07/2005,"28,27","11,95"
05/07/2005,"28,38","11,94"
06/07/2005,"28,52","11,9"
07/07/2005,"28,57","12,02"
08/07/2005,"28,67","12,07"
11/07/2005,"28,78","12,29"
12/07/2005,"29,1","12,42"
13/07/2005,"29,29","12,44"
14/07/2005,"29,38","12,57"
15/07/2005,"29,43","12,59"
18/07/2005,"29,65","12,68"
19/07/2005,"29,61","12,64"
20/07/2005,"29,6","12,62"
21/07/2005,"29,63","12,57"
22/07/2005,"29,52","12,31"
25/07/2005,"29,56","12,01"
26/07/2005,"29,57","12,06"
27/07/2005,"29,68","12,17"
28/07/2005,"29,89","12,42"
29/07/2005,"29,93","12,57"
01/08/2005,"30,06","12,7"
02/08/2005,"30,15","12,87"
03/08/2005,"30,06","13,01"
04/08/2005,"30,02","13,03"
05/08/2005,"30,15","13,05"
08/08/2005,"30,24","12,99"
09/08/2005,"30,51","13,29"
10/08/2005,"30,52","13,39"
11/08/2005,"30,67","13,07"
12/08/2005,"30,77","12,96"
15/08/2005,"30,8","13,22"
16/08/2005,"30,81","13,07"
17/08/2005,"30,54","12,97"
18/08/2005,"30,62","12,86"
19/08/2005,"30,74","12,55"
22/08/2005,"30,72","12,88"
23/08/2005,"30,62","12,7"
24/08/2005,"30,71","12,59"
25/08/2005,"30,67","12,79"
26/08/2005,"30,66","12,76"
29/08/2005,"30,69","12,87"
30/08/2005,"30,54","12,81"
31/08/2005,"30,57","12,96"
01/09/2005,"30,66","12,98"
02/09/2005,"30,85","13,24"
05/09/2005,"30,99","13,26"
06/09/2005,"31,17","13,41"
08/09/2005,"31,2","13,44"
09/09/2005,"31,24","13,52"
12/09/2005,"31,38","13,51"
13/09/2005,"31,46","13,51"
14/09/2005,"31,61","13,58"
15/09/2005,"31,62","13,77"
16/09/2005,"31,68","13,78"
19/09/2005,"31,96","13,92"
20/09/2005,"32,25","14,02"
21/09/2005,"32,12","14,12"
22/09/2005,"32,39","14,23"
23/09/2005,"32,43","14,31"
26/09/2005,"32,4","14,39"
27/09/2005,"32,46","14,37"
28/09/2005,"32,55","14,57"
29/09/2005,"32,66","14,75"
30/09/2005,"32,64","14,64"
03/10/2005,"32,72","14,67"
04/10/2005,"32,88","14,54"
05/10/2005,"32,87","14,49"
06/10/2005,"32,98","14,39"
07/10/2005,"33,15","14,73"
10/10/2005,"33,28","14,86"
11/10/2005,"33,5",15
13/10/2005,"33,67","14,92"
14/10/2005,"33,73","15,02"
17/10/2005,"33,83","15,12"
18/10/2005,"33,74","15,06"
19/10/2005,"33,8","15,02"
20/10/2005,"33,92","15,08"
21/10/2005,"34,1","15,05"
24/10/2005,"34,22","15,13"
25/10/2005,"34,2","15,11"
26/10/2005,"34,21","15,01"
27/10/2005,"34,25","14,95"
28/10/2005,"34,29","15,15"
31/10/2005,"34,48","15,31"
01/11/2005,"34,44","15,33"
03/11/2005,"34,48","15,53"
04/11/2005,"34,6","15,64"
07/11/2005,"34,57","15,69"
08/11/2005,"34,62","15,77"
09/11/2005,"34,58","15,87"
10/11/2005,"34,57","15,94"
11/11/2005,"34,53","15,97"
14/11/2005,"34,51","15,62"
16/11/2005,"34,48","15,65"
17/11/2005,"34,38","15,7"
18/11/2005,"34,29","15,39"
21/11/2005,"34,23","15,4"
22/11/2005,"34,29","15,26"
23/11/2005,"34,22","15,27"
24/11/2005,"34,09","15,2"
25/11/2005,"33,86","15,15"
28/11/2005,"33,73","15,31"
29/11/2005,"33,56","15,33"
30/11/2005,"33,52","15,2"
01/12/2005,"33,56","15,11"
02/12/2005,"33,76","15,28"
05/12/2005,"34,22","15,58"
06/12/2005,"34,69","15,93"
07/12/2005,"35,33","16,09"
08/12/2005,"35,86","16,12"
09/12/2005,"36,4","16,16"
12/12/2005,"36,67","16,23"
13/12/2005,"37,46","16,54"
14/12/2005,"38,05","16,68"
15/12/2005,"38,62","16,79"
16/12/2005,"39,35","16,84"
19/12/2005,"40,67","17,07"
20/12/2005,41,"17,48"
21/12/2005,"41,7","18,07"
22/12/2005,"42,7","18,33"
23/12/2005,"43,27","18,67"
26/12/2005,"43,84","18,76"
27/12/2005,"44,65","19,1"
28/12/2005,"44,85","19,12"
29/12/2005,"45,56","19,6"
02/01/2006,"46,07","19,69"
03/01/2006,"46,69","20,03"
04/01/2006,"47,07","20,55"
